Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Stress_Level,Focus_Score,Mood_Score,Attendance_Percentage,Assignment_Completion,Productivity_Score,Exam_Score,Burnout_Risk,Study_Efficiency,Wellness_Score
313,2025-01-19,Distracted,21,Male,Information Technology,1,8.6,4.0,9.6,5.1,4.5,6.1,93.5,70.4,32.2,44.7,Low,8.940000000000001,3.7399999999999998
313,2025-01-20,Distracted,21,Male,Information Technology,1,6.4,3.9,11.6,6.2,4.9,5.7,78.8,75.8,30.4,40.9,Medium,8.346938775510203,2.4100000000000006
313,2025-01-21,Distracted,21,Male,Information Technology,1,9.0,0.4,7.2,7.2,3.9,6.1,89.4,60.5,14.6,19.5,Medium,13.928571428571429,3.2699999999999996
313,2025-01-22,Distracted,21,Male,Information Technology,1,7.4,4.2,6.9,7.1,3.0,8.4,70.3,56.8,27.2,27.8,Medium,5.346153846153846,3.3500000000000005
313,2025-01-23,Distracted,21,Male,Information Technology,1,4.3,3.6,9.1,5.8,3.2,5.7,46.3,55.5,23.4,30.1,Low,6.543478260869566,1.6899999999999997
313,2025-01-24,Distracted,21,Male,Information Technology,1,6.6,2.5,8.4,3.7,4.1,5.0,75.6,66.5,26.5,41.1,Low,11.742857142857144,3.0300000000000002
313,2025-01-25,Distracted,21,Male,Information Technology,1,6.1,4.1,10.8,6.5,1.8,6.8,58.4,49.9,20.2,25.3,Medium,4.96078431372549,2.5300000000000002
313,2025-01-26,Distracted,21,Male,Information Technology,1,6.4,3.7,10.2,7.1,3.3,8.1,65.7,44.6,26.1,21.4,Medium,4.553191489361701,2.8600000000000003
313,2025-01-27,Distracted,21,Male,Information Technology,1,5.6,2.0,14.1,8.1,2.9,7.4,56.5,54.1,16.1,7.6,Medium,2.533333333333333,2.0300000000000002
313,2025-01-28,Distracted,21,Male,Information Technology,1,5.8,1.5,10.9,5.2,3.0,6.3,65.9,40.9,18.9,19.0,Low,7.6,2.65
313,2025-01-29,Distracted,21,Male,Information Technology,1,6.9,4.1,11.7,7.1,2.1,6.2,76.7,19.5,19.0,23.4,Medium,4.588235294117647,2.49
313,2025-01-30,Distracted,21,Male,Information Technology,1,6.9,3.1,11.5,4.6,3.2,7.9,79.2,41.5,28.4,22.2,Low,5.414634146341464,3.750000000000001
314,2025-01-01,Distracted,22,Female,Business,4,7.7,3.3,11.0,5.3,2.9,5.6,79.8,25.8,22.2,23.3,Low,5.418604651162791,3.17
314,2025-01-02,Distracted,22,Female,Business,4,6.7,2.1,8.6,4.6,3.4,7.9,82.1,50.4,26.7,22.4,Low,7.225806451612902,3.670000000000001
314,2025-01-03,Distracted,22,Female,Business,4,5.8,4.4,6.5,6.1,2.6,6.3,63.4,32.4,24.3,20.3,Medium,3.759259259259259,2.38
314,2025-01-04,Distracted,22,Female,Business,4,6.6,2.0,10.9,5.3,2.1,7.6,60.9,33.1,19.2,24.5,Low,8.166666666666666,3.33
314,2025-01-05,Distracted,22,Female,Business,4,6.8,2.4,9.9,6.7,3.5,5.6,70.7,44.1,19.1,22.4,Medium,6.588235294117647,2.3900000000000006
314,2025-01-06,Distracted,22,Female,Business,4,5.3,1.8,10.5,4.5,1.4,5.8,45.7,40.8,13.8,11.7,Low,4.178571428571429,2.5100000000000007
314,2025-01-07,Distracted,22,Female,Business,4,5.3,1.8,8.5,6.9,4.7,5.0,63.5,48.6,20.5,21.9,Medium,7.821428571428571,1.5500000000000003
314,2025-01-08,Distracted,22,Female,Business,4,6.3,1.2,9.5,5.0,2.7,6.1,66.2,22.6,16.3,21.6,Low,9.818181818181818,2.8499999999999996
314,2025-01-09,Distracted,22,Female,Business,4,6.0,0.4,11.7,5.2,4.9,6.9,72.8,46.8,24.3,18.7,Low,13.357142857142858,2.9100000000000006
314,2025-01-10,Distracted,22,Female,Business,4,5.6,2.5,9.2,6.6,4.5,6.1,59.0,60.7,24.5,27.5,Medium,7.857142857142857,2.09
314,2025-01-11,Distracted,22,Female,Business,4,6.1,1.1,9.5,6.9,1.0,5.8,53.5,24.6,5.2,0.0,Medium,0.0,2.11
314,2025-01-12,Distracted,22,Female,Business,4,6.7,3.5,12.4,5.6,1.0,6.7,62.1,13.2,16.5,12.8,Low,2.8444444444444446,3.01
314,2025-01-13,Distracted,22,Female,Business,4,5.3,3.1,9.1,4.3,1.6,7.1,50.5,25.7,21.4,17.7,Low,4.317073170731708,2.96
314,2025-01-14,Distracted,22,Female,Business,4,4.5,2.2,12.5,5.2,1.1,6.8,40.9,26.1,14.2,9.3,Low,2.90625,2.28
314,2025-01-15,Distracted,22,Female,Business,4,4.3,2.4,10.5,6.0,2.9,7.2,48.5,39.9,21.4,16.6,Low,4.882352941176471,2.08
314,2025-01-16,Distracted,22,Female,Business,4,3.4,2.2,10.0,5.8,2.9,6.2,40.0,38.1,19.0,16.8,Low,5.25,1.4799999999999998
314,2025-01-17,Distracted,22,Female,Business,4,7.5,0.9,9.4,3.8,2.7,6.1,82.5,25.0,18.2,9.9,Low,5.210526315789474,3.6900000000000004
314,2025-01-18,Distracted,22,Female,Business,4,7.1,3.0,8.9,5.8,4.6,5.9,76.3,58.5,27.3,23.1,Low,5.775,2.869999999999999
314,2025-01-19,Distracted,22,Female,Business,4,7.1,2.0,7.8,6.0,3.3,6.5,77.4,45.9,20.4,11.1,Medium,3.6999999999999997,2.99
314,2025-01-20,Distracted,22,Female,Business,4,5.6,3.6,10.9,5.1,3.5,4.1,60.6,59.5,22.7,25.4,Low,5.521739130434783,1.94
314,2025-01-21,Distracted,22,Female,Business,4,9.0,2.2,12.9,7.4,1.7,7.3,84.1,50.7,13.3,10.2,Medium,3.1874999999999996,3.57
314,2025-01-22,Distracted,22,Female,Business,4,6.5,1.9,10.9,4.5,4.1,5.4,74.7,44.8,23.6,12.9,Low,4.448275862068966,2.870000000000001
314,2025-01-23,Distracted,22,Female,Business,4,6.5,1.3,10.7,5.3,2.9,7.1,75.4,28.4,19.3,21.0,Low,9.130434782608697,3.1400000000000006
314,2025-01-24,Distracted,22,Female,Business,4,6.3,2.8,12.5,5.7,1.5,6.8,60.8,18.4,16.9,22.5,Low,5.921052631578948,2.8500000000000005
314,2025-01-25,Distracted,22,Female,Business,4,8.2,2.6,8.7,7.1,4.7,4.4,97.3,58.7,21.1,29.5,Medium,8.194444444444445,2.4699999999999998
314,2025-01-26,Distracted,22,Female,Business,4,6.1,2.4,13.1,4.9,2.7,8.1,57.7,39.2,24.6,17.3,Low,5.088235294117648,3.3999999999999995
314,2025-01-27,Distracted,22,Female,Business,4,7.1,2.5,9.0,6.5,5.5,5.7,87.3,58.6,27.8,39.3,Medium,11.228571428571428,2.5999999999999996
314,2025-01-28,Distracted,22,Female,Business,4,7.7,2.2,6.9,6.3,2.5,7.8,74.0,44.8,19.6,19.4,Medium,6.062499999999999,3.5300000000000002
314,2025-01-29,Distracted,22,Female,Business,4,6.0,2.8,5.2,4.8,3.2,4.7,71.1,51.6,21.1,21.5,Low,5.657894736842105,2.3700000000000006
314,2025-01-30,Distracted,22,Female,Business,4,7.2,2.5,8.6,7.4,3.0,4.9,72.4,52.8,14.8,25.0,Medium,7.142857142857143,2.1300000000000003
315,2025-01-01,Distracted,18,Male,Electronics,3,6.3,3.5,11.3,5.7,2.6,6.7,64.7,39.4,23.0,24.0,Low,5.333333333333333,2.8199999999999994
315,2025-01-02,Distracted,18,Male,Electronics,3,5.7,1.0,11.0,5.4,3.1,5.8,62.3,40.6,16.6,13.8,Low,6.9,2.4000000000000004
315,2025-01-03,Distracted,18,Male,Electronics,3,5.1,2.4,10.1,5.1,2.0,5.4,45.6,41.7,15.9,15.9,Low,4.676470588235294,2.1300000000000003
315,2025-01-04,Distracted,18,Male,Electronics,3,5.4,2.5,11.3,4.5,4.4,5.1,69.3,38.1,26.1,33.8,Low,9.657142857142857,2.34
315,2025-01-05,Distracted,18,Male,Electronics,3,5.8,1.7,13.3,6.2,1.1,7.3,53.5,19.4,11.5,8.6,Medium,3.1851851851851847,2.65
315,2025-01-06,Distracted,18,Male,Electronics,3,4.6,4.1,9.5,7.4,3.0,5.8,42.5,63.8,21.0,10.7,Medium,2.0980392156862746,1.3599999999999999
315,2025-01-07,Distracted,18,Male,Electronics,3,6.7,3.0,11.2,6.0,2.5,5.2,68.6,32.7,17.6,18.4,Medium,4.6,2.4400000000000004
315,2025-01-08,Distracted,18,Male,Electronics,3,6.0,2.6,9.6,4.4,1.9,5.8,66.3,45.4,18.5,9.0,Low,2.5,2.8200000000000003
315,2025-01-09,Distracted,18,Male,Electronics,3,6.9,2.8,7.5,6.3,4.4,4.9,82.0,47.4,23.1,39.1,Medium,10.289473684210527,2.3400000000000007
315,2025-01-10,Distracted,18,Male,Electronics,3,5.0,2.0,9.9,5.6,1.0,4.7,44.6,29.0,8.1,7.0,Low,2.3333333333333335,1.7300000000000002
315,2025-01-11,Distracted,18,Male,Electronics,3,6.0,2.6,10.0,5.2,3.6,6.5,66.5,34.0,25.1,34.5,Low,9.583333333333334,2.7900000000000005
315,2025-01-12,Distracted,18,Male,Electronics,3,6.9,1.1,12.9,5.7,3.3,7.3,78.6,32.0,19.7,17.7,Low,8.428571428571427,3.24
315,2025-01-13,Distracted,18,Male,Electronics,3,5.1,2.5,11.3,5.9,4.6,6.6,61.3,53.6,27.5,22.1,Low,6.314285714285715,2.2499999999999996
315,2025-01-14,Distracted,18,Male,Electronics,3,6.5,2.1,10.4,7.5,3.5,5.9,73.6,49.0,17.0,13.6,Medium,4.387096774193548,2.12
315,2025-01-15,Distracted,18,Male,Electronics,3,6.8,1.9,7.3,7.3,4.1,4.9,80.2,46.4,17.3,21.7,Medium,7.482758620689655,2.0000000000000004
315,2025-01-16,Distracted,18,Male,Electronics,3,6.0,4.4,12.5,5.3,2.4,5.8,63.5,33.1,23.7,28.9,Low,5.351851851851851,2.5500000000000007
315,2025-01-17,Distracted,18,Male,Electronics,3,5.4,0.6,11.5,6.1,2.8,5.6,57.8,19.1,12.0,6.1,Medium,3.8124999999999996,2.01
315,2025-01-18,Distracted,18,Male,Electronics,3,5.3,1.5,4.9,7.8,3.7,5.2,49.7,49.2,14.0,10.5,Medium,4.2,1.3400000000000003
315,2025-01-19,Distracted,18,Male,Electronics,3,8.4,3.5,6.0,4.5,1.5,5.6,89.7,18.8,18.6,26.4,Low,5.866666666666666,3.6900000000000004
315,2025-01-20,Distracted,18,Male,Electronics,3,6.0,0.0,7.9,4.7,1.0,6.8,56.8,0.0,8.2,0.0,Low,0.0,3.0300000000000002
315,2025-01-21,Distracted,18,Male,Electronics,3,7.2,4.6,12.2,7.1,3.3,6.4,65.8,42.2,16.2,8.8,Medium,1.5714285714285716,2.670000000000001
315,2025-01-22,Distracted,18,Male,Electronics,3,6.2,2.1,8.4,5.1,1.5,7.0,54.8,32.1,16.1,10.2,Low,3.290322580645161,3.0500000000000003
315,2025-01-23,Distracted,18,Male,Electronics,3,5.5,1.9,12.3,4.8,1.9,4.1,51.6,47.2,11.8,13.4,Low,4.620689655172414,1.9899999999999998
315,2025-01-24,Distracted,18,Male,Electronics,3,5.4,3.1,8.3,6.8,4.5,5.5,61.6,63.0,24.6,23.1,Medium,5.634146341463415,1.77
315,2025-01-25,Distracted,18,Male,Electronics,3,7.0,1.9,12.1,6.2,4.6,6.3,83.9,55.2,24.2,16.0,Medium,5.517241379310345,2.8300000000000005
315,2025-01-26,Distracted,18,Male,Electronics,3,5.7,3.0,8.4,5.8,2.5,6.7,58.7,41.6,20.7,17.4,Low,4.35,2.55
315,2025-01-27,Distracted,18,Male,Electronics,3,6.5,2.0,12.4,7.0,4.9,5.1,67.3,47.7,21.7,22.4,Medium,7.466666666666666,2.03
315,2025-01-28,Distracted,18,Male,Electronics,3,6.7,2.4,8.1,6.8,3.3,3.6,70.9,39.8,14.2,23.9,Medium,7.029411764705882,1.7200000000000002
315,2025-01-29,Distracted,18,Male,Electronics,3,4.7,3.0,9.0,5.9,3.1,6.5,57.7,27.6,22.4,20.2,Low,5.05,2.06
315,2025-01-30,Distracted,18,Male,Electronics,3,5.4,4.6,14.1,7.2,3.5,6.9,54.6,59.1,24.2,25.5,Medium,4.553571428571429,2.0700000000000003
316,2025-01-01,High Performer,23,Female,Computer Science,3,6.7,5.6,3.5,4.5,7.5,8.1,93.8,100.0,54.0,53.1,Low,8.045454545454547,3.76
316,2025-01-02,High Performer,23,Female,Computer Science,3,6.0,5.6,5.4,4.9,8.1,8.8,94.5,100.0,56.7,53.8,Low,8.151515151515152,3.570000000000001
316,2025-01-03,High Performer,23,Female,Computer Science,3,6.0,6.5,3.0,2.8,8.8,10.0,100.0,91.0,69.0,75.0,Low,10.0,4.5600000000000005
316,2025-01-04,High Performer,23,Female,Computer Science,3,8.0,5.0,6.0,4.8,8.1,7.5,100.0,97.8,52.7,65.4,Low,10.9,4.01
316,2025-01-05,High Performer,23,Female,Computer Science,3,8.4,6.5,4.3,4.8,8.6,7.0,100.0,100.0,58.1,71.0,Low,9.466666666666667,4.020000000000001
316,2025-01-06,High Performer,23,Female,Computer Science,3,6.9,3.8,2.3,3.4,9.1,6.7,100.0,100.0,54.5,53.1,Low,11.0625,3.7499999999999996
316,2025-01-07,High Performer,23,Female,Computer Science,3,7.5,6.0,3.8,4.0,7.2,7.4,97.3,100.0,53.6,63.6,Low,9.085714285714285,4.0200000000000005
316,2025-01-08,High Performer,23,Female,Computer Science,3,6.1,5.7,2.9,4.5,7.0,8.6,91.4,94.0,53.5,59.5,Low,8.880597014925373,3.67
316,2025-01-09,High Performer,23,Female,Computer Science,3,8.7,5.6,4.0,4.6,6.4,7.8,100.0,91.1,48.6,58.8,Low,8.909090909090908,4.44
316,2025-01-10,High Performer,23,Female,Computer Science,3,8.8,4.7,4.8,3.4,8.1,8.5,100.0,100.0,56.7,67.5,Low,11.842105263157894,5.050000000000001
316,2025-01-11,High Performer,23,Female,Computer Science,3,7.4,5.1,5.0,2.2,7.6,7.8,100.0,100.0,56.8,64.9,Low,10.639344262295083,4.640000000000001
316,2025-01-12,High Performer,23,Female,Computer Science,3,7.3,6.3,4.3,4.1,9.6,9.0,100.0,100.0,67.1,85.6,Low,11.726027397260273,4.39
316,2025-01-13,High Performer,23,Female,Computer Science,3,8.7,4.8,3.9,4.1,7.6,7.7,100.0,100.0,51.8,75.9,Low,13.086206896551726,4.5600000000000005
316,2025-01-14,High Performer,23,Female,Computer Science,3,7.8,5.6,2.9,5.0,8.0,6.4,100.0,100.0,51.5,61.3,Low,9.287878787878787,3.54
316,2025-01-15,High Performer,23,Female,Computer Science,3,6.4,5.4,3.3,3.2,8.2,7.6,94.5,100.0,57.8,65.7,Low,10.265625,3.88
316,2025-01-16,High Performer,23,Female,Computer Science,3,7.7,5.9,4.2,4.0,7.4,9.6,100.0,84.2,58.7,63.9,Low,9.26086956521739,4.76
316,2025-01-17,High Performer,23,Female,Computer Science,3,8.5,4.2,4.2,2.8,8.1,8.3,100.0,100.0,56.2,66.1,Low,12.71153846153846,5.050000000000001
316,2025-01-18,High Performer,23,Female,Computer Science,3,6.6,5.2,4.0,4.0,7.8,6.9,100.0,100.0,52.8,52.2,Low,8.419354838709678,3.51
316,2025-01-19,High Performer,23,Female,Computer Science,3,9.4,5.9,4.7,3.1,9.5,6.2,100.0,100.0,61.7,80.1,Low,11.608695652173912,4.69
316,2025-01-20,High Performer,23,Female,Computer Science,3,7.4,5.5,2.1,2.1,8.4,9.1,100.0,100.0,64.2,71.1,Low,10.938461538461537,5.0600000000000005
316,2025-01-21,High Performer,23,Female,Computer Science,3,7.7,6.2,3.0,4.3,7.0,9.1,100.0,100.0,56.1,55.8,Low,7.749999999999999,4.5200000000000005
316,2025-01-22,High Performer,23,Female,Computer Science,3,6.4,4.7,6.2,4.9,8.3,8.6,99.4,100.0,54.8,46.3,Low,8.12280701754386,3.670000000000001
316,2025-01-23,High Performer,23,Female,Computer Science,3,7.1,7.3,3.5,4.1,6.7,8.4,95.0,94.6,57.2,65.9,Low,7.9397590361445785,4.13
316,2025-01-24,High Performer,23,Female,Computer Science,3,7.7,4.9,5.1,4.3,7.5,9.0,100.0,100.0,54.2,54.8,Low,9.288135593220337,4.489999999999999
316,2025-01-25,High Performer,23,Female,Computer Science,3,6.0,6.1,3.9,4.6,8.2,8.2,100.0,100.0,58.5,61.8,Low,8.704225352112676,3.4799999999999995
316,2025-01-26,High Performer,23,Female,Computer Science,3,6.1,4.0,4.4,3.4,9.1,8.3,94.8,100.0,58.1,60.0,Low,12.0,3.9099999999999997
316,2025-01-27,High Performer,23,Female,Computer Science,3,7.6,4.6,3.1,5.7,8.6,7.6,100.0,100.0,51.9,52.7,Low,9.410714285714286,3.6100000000000003
316,2025-01-28,High Performer,23,Female,Computer Science,3,6.4,5.4,2.0,4.0,9.5,6.7,100.0,100.0,59.4,64.9,Low,10.140625,3.37
316,2025-01-29,High Performer,23,Female,Computer Science,3,7.1,4.2,3.0,4.2,8.4,7.7,100.0,100.0,53.1,62.9,Low,12.096153846153845,3.8900000000000006
316,2025-01-30,High Performer,23,Female,Computer Science,3,7.4,4.5,3.8,6.0,7.0,8.8,95.2,87.2,47.0,41.9,Medium,7.618181818181818,3.8000000000000007
317,2025-01-01,Average,24,Female,Mechanical,3,5.6,4.8,8.2,5.9,6.0,4.5,77.3,83.2,35.7,42.1,Low,7.258620689655173,1.8199999999999998
317,2025-01-02,Average,24,Female,Mechanical,3,7.8,3.8,5.1,6.0,6.9,7.5,96.6,61.8,41.9,46.8,Low,9.75,3.5700000000000003
317,2025-01-03,Average,24,Female,Mechanical,3,6.0,3.4,8.0,6.2,5.6,6.8,69.5,70.2,33.8,23.5,Medium,5.340909090909091,2.5800000000000005
317,2025-01-04,Average,24,Female,Mechanical,3,7.1,4.5,6.7,3.8,5.4,7.1,85.5,80.6,41.8,49.8,Low,9.054545454545455,3.83
317,2025-01-05,Average,24,Female,Mechanical,3,5.5,4.6,5.1,4.9,4.8,6.9,68.6,66.1,31.4,25.5,Low,4.553571428571429,2.8
317,2025-01-06,Average,24,Female,Mechanical,3,8.3,4.6,5.5,4.0,4.7,5.0,100.0,69.2,34.8,45.9,Low,8.196428571428571,3.62
317,2025-01-07,Average,24,Female,Mechanical,3,5.9,4.1,8.5,4.2,6.5,5.6,86.4,98.9,41.0,46.6,Low,9.137254901960786,2.7800000000000002
317,2025-01-08,Average,24,Female,Mechanical,3,6.0,5.1,6.6,3.7,5.8,8.3,84.5,80.5,47.9,50.1,Low,8.213114754098362,3.7800000000000002
317,2025-01-09,Average,24,Female,Mechanical,3,6.0,2.6,2.6,4.2,5.6,6.6,80.8,57.8,35.1,33.3,Low,9.249999999999998,3.12
317,2025-01-10,Average,24,Female,Mechanical,3,4.8,4.3,7.0,6.0,7.2,7.3,69.1,96.6,44.5,45.6,Low,8.60377358490566,2.3099999999999996
317,2025-01-11,Average,24,Female,Mechanical,3,6.2,3.8,6.6,6.3,6.8,6.0,84.9,98.2,37.8,39.9,Medium,8.3125,2.3900000000000006
317,2025-01-12,Average,24,Female,Mechanical,3,8.4,4.1,5.7,5.2,7.0,6.5,100.0,91.1,43.2,47.5,Low,9.313725490196079,3.7500000000000004
317,2025-01-13,Average,24,Female,Mechanical,3,5.9,3.3,4.2,4.9,7.1,7.0,93.4,87.5,42.9,42.2,Low,9.813953488372094,2.990000000000001
317,2025-01-14,Average,24,Female,Mechanical,3,6.2,2.0,6.3,4.1,7.5,4.8,91.7,73.1,37.2,46.4,Low,15.466666666666667,2.6900000000000004
317,2025-01-15,Average,24,Female,Mechanical,3,4.8,4.4,4.6,3.0,8.0,5.8,73.1,100.0,52.7,48.6,Low,9.0,2.7600000000000002
317,2025-01-16,Average,24,Female,Mechanical,3,5.1,4.1,6.7,4.5,5.0,4.1,79.5,59.3,31.6,39.7,Low,7.784313725490197,1.9199999999999997
317,2025-01-17,Average,24,Female,Mechanical,3,5.5,4.8,2.3,4.2,6.2,5.2,79.7,87.1,41.1,49.7,Low,8.56896551724138,2.5
317,2025-01-18,Average,24,Female,Mechanical,3,5.7,3.6,6.1,5.2,7.4,6.7,86.9,98.5,43.5,41.6,Low,9.043478260869566,2.73
317,2025-01-19,Average,24,Female,Mechanical,3,5.8,4.6,5.6,5.3,7.0,7.0,77.3,100.0,45.3,42.4,Low,7.571428571428572,2.83
317,2025-01-20,Average,24,Female,Mechanical,3,8.3,4.7,5.6,4.7,5.0,6.2,98.0,62.4,37.3,45.6,Low,8.0,3.7699999999999996
317,2025-01-21,Average,24,Female,Mechanical,3,7.5,4.4,6.7,3.2,4.5,4.9,88.1,56.7,34.6,49.3,Low,9.129629629629628,3.51
317,2025-01-22,Average,24,Female,Mechanical,3,7.2,3.7,6.6,4.0,6.0,7.3,89.5,75.4,41.6,50.8,Low,10.808510638297872,3.87
317,2025-01-23,Average,24,Female,Mechanical,3,7.3,4.1,6.5,6.4,6.2,5.4,87.3,82.4,35.2,47.1,Medium,9.23529411764706,2.62
317,2025-01-24,Average,24,Female,Mechanical,3,5.9,2.8,5.8,5.1,5.7,7.0,79.6,59.4,35.3,29.9,Low,7.868421052631579,2.930000000000001
317,2025-01-25,Average,24,Female,Mechanical,3,8.9,3.3,3.6,4.8,6.2,6.9,100.0,87.4,39.2,50.5,Low,11.74418604651163,4.190000000000001
317,2025-01-26,Average,24,Female,Mechanical,3,7.6,4.2,4.9,5.1,5.3,7.0,98.6,62.6,37.8,48.3,Low,9.288461538461538,3.6100000000000008
317,2025-01-27,Average,24,Female,Mechanical,3,7.6,4.6,6.6,5.8,4.6,6.9,85.8,72.5,30.6,25.3,Low,4.517857142857143,3.369999999999999
317,2025-01-28,Average,24,Female,Mechanical,3,7.8,4.8,5.2,4.4,5.9,6.1,98.4,78.0,41.2,54.3,Low,9.362068965517242,3.63
317,2025-01-29,Average,24,Female,Mechanical,3,6.1,5.1,6.1,6.5,7.0,5.5,82.6,93.8,41.1,43.9,Medium,7.19672131147541,2.1399999999999997
317,2025-01-30,Average,24,Female,Mechanical,3,7.7,3.5,6.2,5.3,6.7,6.5,97.0,80.6,39.5,45.4,Low,10.088888888888889,3.4400000000000004
318,2025-01-01,Burnout,25,Female,Electronics,3,6.0,7.7,6.1,8.6,5.2,5.2,50.7,97.9,37.1,38.4,High,4.413793103448276,1.3800000000000008
318,2025-01-02,Burnout,25,Female,Electronics,3,4.1,6.7,7.0,8.1,7.2,3.2,63.3,100.0,39.3,47.3,High,6.142857142857142,0.16999999999999993
318,2025-01-03,Burnout,25,Female,Electronics,3,3.4,8.7,5.4,9.3,4.9,4.8,40.0,92.5,36.7,43.4,High,4.474226804123711,0.009999999999999787
318,2025-01-04,Burnout,25,Female,Electronics,3,3.0,6.8,8.5,9.2,5.7,3.4,40.0,76.3,31.4,39.4,High,5.051282051282051,-0.5399999999999996
318,2025-01-05,Burnout,25,Female,Electronics,3,4.4,9.9,4.9,9.7,5.2,6.6,41.7,100.0,44.2,61.4,High,5.633027522935779,0.8300000000000005
318,2025-01-06,Burnout,25,Female,Electronics,3,4.1,7.7,6.4,8.3,6.3,1.6,59.5,81.3,35.1,43.8,High,5.0344827586206895,-0.3700000000000001
318,2025-01-07,Burnout,25,Female,Electronics,3,4.3,6.2,7.2,9.0,5.9,1.7,50.5,100.0,27.6,38.2,High,5.305555555555556,-0.46999999999999975
318,2025-01-08,Burnout,25,Female,Electronics,3,4.1,6.8,6.5,9.6,5.7,4.0,44.0,97.6,31.9,31.2,High,4.0,-0.040000000000000036
318,2025-01-09,Burnout,25,Female,Electronics,3,5.0,8.6,8.6,8.2,7.0,4.3,68.4,100.0,46.0,53.9,Medium,5.614583333333333,0.8300000000000005
318,2025-01-10,Burnout,25,Female,Electronics,3,3.5,7.8,7.8,8.3,7.1,4.0,47.5,100.0,43.4,46.8,High,5.3181818181818175,0.10999999999999988
318,2025-01-11,Burnout,25,Female,Electronics,3,5.9,10.6,7.6,9.1,3.6,1.4,57.1,83.1,30.8,52.8,Medium,4.551724137931035,0.050000000000000266
318,2025-01-12,Burnout,25,Female,Electronics,3,4.9,6.0,8.5,10.0,5.7,3.7,55.9,90.1,28.1,29.5,High,4.214285714285714,0.07000000000000028
318,2025-01-13,Burnout,25,Female,Electronics,3,5.5,8.7,8.3,9.6,6.0,4.0,72.6,100.0,39.0,44.1,Medium,4.54639175257732,0.5200000000000005
318,2025-01-14,Burnout,25,Female,Electronics,3,4.8,7.2,7.5,8.6,5.0,4.1,52.2,85.5,32.5,35.9,High,4.378048780487805,0.5699999999999998
318,2025-01-15,Burnout,25,Female,Electronics,3,4.3,8.9,7.3,9.6,4.9,3.2,53.1,88.0,33.2,38.3,High,3.868686868686868,-0.20000000000000018
318,2025-01-16,Burnout,25,Female,Electronics,3,3.9,9.9,6.6,6.8,5.2,3.5,50.4,81.3,43.9,54.1,Medium,4.963302752293578,0.5700000000000003
318,2025-01-17,Burnout,25,Female,Electronics,3,2.6,7.3,7.6,8.7,4.7,4.0,40.0,83.0,31.2,38.8,High,4.674698795180722,-0.36999999999999966
318,2025-01-18,Burnout,25,Female,Electronics,3,3.9,7.4,7.2,10.0,5.2,3.2,51.2,90.2,29.6,34.4,High,4.095238095238095,-0.48
318,2025-01-19,Burnout,25,Female,Electronics,3,3.1,8.7,6.4,7.9,5.1,3.2,41.3,100.0,36.9,50.3,Medium,5.185567010309279,-0.16999999999999993
318,2025-01-20,Burnout,25,Female,Electronics,3,4.8,7.3,6.5,8.6,5.5,2.6,54.1,100.0,31.6,43.4,High,5.228915662650602,0.12000000000000055
318,2025-01-21,Burnout,25,Female,Electronics,3,5.1,9.0,7.1,7.4,5.0,4.4,60.4,100.0,41.0,50.0,Medium,5.0,1.1400000000000001
318,2025-01-22,Burnout,25,Female,Electronics,3,4.6,8.4,7.5,10.0,4.2,5.9,44.2,90.4,33.8,47.6,High,5.0638297872340425,0.6099999999999999
318,2025-01-23,Burnout,25,Female,Electronics,3,6.3,10.2,5.3,8.8,4.5,4.9,62.1,88.7,40.5,59.6,Medium,5.321428571428572,1.35
318,2025-01-24,Burnout,25,Female,Electronics,3,2.9,7.9,6.7,9.5,6.8,5.8,48.4,100.0,40.4,42.5,High,4.775280898876404,0.04999999999999982
318,2025-01-25,Burnout,25,Female,Electronics,3,4.3,8.3,5.8,8.7,4.2,4.8,42.1,76.2,33.8,35.5,High,3.8172043010752685,0.5500000000000003
318,2025-01-26,Burnout,25,Female,Electronics,3,3.7,10.5,8.1,9.5,4.6,3.9,40.0,87.7,38.8,57.8,High,5.0260869565217385,-0.19999999999999973
318,2025-01-27,Burnout,25,Female,Electronics,3,5.3,7.6,6.8,8.8,4.8,4.5,61.4,97.1,33.8,40.4,Medium,4.6976744186046515,0.8299999999999996
318,2025-01-28,Burnout,25,Female,Electronics,3,6.0,6.6,8.0,10.0,6.3,4.0,63.4,96.8,33.1,39.0,Medium,5.131578947368421,0.6000000000000005
318,2025-01-29,Burnout,25,Female,Electronics,3,6.3,8.5,6.8,9.6,3.8,3.7,65.5,75.5,29.0,45.5,Medium,4.7894736842105265,0.75
318,2025-01-30,Burnout,25,Female,Electronics,3,6.3,4.6,7.3,9.8,6.2,4.1,74.3,100.0,30.9,40.9,Medium,7.303571428571429,0.81
319,2025-01-01,High Performer,24,Male,Mechanical,2,7.8,6.7,2.8,3.9,8.5,8.5,100.0,100.0,63.4,68.5,Low,8.896103896103895,4.5
319,2025-01-02,High Performer,24,Male,Mechanical,2,6.7,8.3,1.0,3.8,7.7,8.0,93.4,100.0,64.1,73.8,Low,7.935483870967741,3.9400000000000004
319,2025-01-03,High Performer,24,Male,Mechanical,2,6.2,7.4,4.5,3.1,7.3,9.1,92.6,100.0,63.5,62.5,Low,7.44047619047619,4.280000000000001
