Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Social_Media_Hours,YouTube_Hours,Gaming_Hours,Phone_Checks_Per_Day,Stress_Level,Focus_Score,Mood_Score,Physical_Activity_Hours,Attendance_Percentage,Assignment_Completion,Productivity_Score,Quiz_Score,Exam_Score,GPA,Burnout_Risk
312,2025-01-15,Average,21,Female,Computer Science,4,7.1,4.8,5.9,1.5,4.1,1.3,90,5.2,3.9,6.7,0.7,73.2,74.3,34.1,46.4,62.4,2.5,Low
312,2025-01-16,Average,21,Female,Computer Science,4,7.1,4.3,5.3,1.3,3.4,1.8,77,5.3,7.2,4.9,1.1,73.3,79.2,45.4,57.4,67.9,2.72,Low
312,2025-01-17,Average,21,Female,Computer Science,4,5.9,6.7,5.0,3.4,2.0,1.4,66,7.0,7.4,6.2,0.5,81.5,56.4,47.6,49.7,68.1,2.72,Medium
312,2025-01-18,Average,21,Female,Computer Science,4,6.2,,6.1,3.7,2.3,2.9,70,4.9,7.2,4.8,1.6,74.5,65.0,44.3,30.1,54.6,2.18,Low
312,2025-01-19,Average,21,Female,Computer Science,4,6.9,3.5,5.0,1.7,3.2,2.7,69,6.1,7.4,6.3,0.5,77.6,57.8,41.9,40.4,61.0,2.44,Medium
312,2025-01-20,Average,21,Female,Computer Science,4,6.4,2.8,8.2,3.0,1.6,0.4,77,6.5,4.0,6.3,0.8,75.1,77.6,24.3,29.8,38.6,1.54,Medium
312,2025-01-21,Average,21,Female,Computer Science,4,6.1,3.7,7.3,3.3,2.9,0.9,55,4.9,5.3,5.9,1.1,72.5,70.9,34.9,47.1,53.0,2.12,Low
312,2025-01-22,Average,21,Female,Computer Science,4,5.6,4.9,4.8,2.8,3.0,0.6,80,7.6,5.9,8.2,0.3,93.5,81.3,34.2,35.0,49.8,1.99,Medium
312,2025-01-23,Average,21,Female,Computer Science,4,6.5,3.9,5.8,2.4,1.3,1.1,58,6.1,4.7,5.3,1.1,96.0,76.0,31.1,35.4,45.7,1.83,Medium
312,2025-01-24,Average,21,Female,Computer Science,4,6.1,5.1,5.1,3.0,3.5,2.1,70,5.0,6.3,6.9,0.1,78.6,61.4,42.8,51.8,62.6,2.5,Low
312,2025-01-25,Average,21,Female,Computer Science,4,7.8,4.6,7.0,4.6,0.1,0.3,74,3.9,4.7,5.9,1.0,82.0,80.6,40.5,38.9,61.6,2.46,Low
312,2025-01-26,Average,21,Female,Computer Science,4,5.1,3.9,6.8,4.1,1.2,3.3,89,5.9,6.7,6.2,0.7,58.3,81.9,36.9,44.8,50.3,2.01,Low
312,2025-01-27,Average,21,Female,Computer Science,4,5.8,3.7,5.5,3.5,2.9,1.4,61,5.9,6.3,4.5,0.0,87.2,64.6,35.9,37.5,49.2,1.97,Low
312,2025-01-28,Average,21,Female,Computer Science,4,7.1,4.7,5.8,2.4,1.4,1.4,73,5.3,7.0,4.4,1.6,86.3,80.6,45.9,52.9,75.0,3.0,Low
312,2025-01-29,Average,21,Female,Computer Science,4,6.8,4.2,6.1,3.2,3.0,2.5,83,5.4,6.9,5.5,1.2,88.9,78.6,43.0,40.1,59.3,2.37,Low
312,2025-01-30,Average,21,Female,Computer Science,4,6.7,2.5,3.8,3.3,1.3,0.9,75,6.1,8.0,6.2,0.2,88.3,91.2,40.7,53.5,64.0,2.56,Medium
313,2025-01-01,Burnout,19,Female,Mechanical,2,4.9,7.3,8.1,3.1,2.1,0.1,72,9.8,4.3,4.0,0.1,74.0,88.2,29.1,23.3,47.3,1.89,High
313,2025-01-02,Burnout,19,Female,Mechanical,2,5.9,8.1,5.5,0.8,2.4,0.9,47,9.5,5.4,3.3,0.3,61.0,91.2,38.5,47.3,66.4,2.66,Medium
313,2025-01-03,Burnout,19,Female,Mechanical,2,3.1,6.6,7.5,1.6,1.1,0.7,51,9.0,5.5,4.0,0.3,57.8,90.5,29.8,36.6,50.8,2.03,High
313,2025-01-04,Burnout,19,Female,Mechanical,2,5.3,7.6,5.8,2.2,2.2,0.8,87,8.4,2.7,2.7,0.4,67.7,85.5,27.5,40.5,51.9,2.08,Medium
313,2025-01-05,Burnout,19,Female,Mechanical,2,3.3,7.6,7.0,3.8,0.9,0.7,71,9.4,4.8,5.7,0.3,65.1,89.4,30.0,55.2,52.8,2.11,High
313,2025-01-06,Burnout,19,Female,Mechanical,2,2.0,7.1,5.5,3.1,1.5,1.3,88,7.4,3.8,3.5,0.3,64.3,58.0,25.8,43.8,44.4,1.78,Medium
313,2025-01-07,Burnout,19,Female,Mechanical,2,4.4,8.8,7.1,3.3,2.4,1.5,53,8.5,4.8,3.9,0.0,73.6,71.8,37.5,48.4,64.7,2.59,High
313,2025-01-08,Burnout,19,Female,Mechanical,2,4.7,8.6,7.3,5.0,2.0,1.6,77,9.8,4.6,3.1,0.2,71.8,78.9,33.8,33.1,51.4,2.06,High
313,2025-01-09,Burnout,19,Female,Mechanical,2,4.5,7.8,7.2,2.5,1.5,1.1,81,9.8,4.9,4.2,0.4,77.5,79.1,32.7,37.4,60.5,2.42,High
313,2025-01-10,Burnout,19,Female,Mechanical,2,4.7,7.6,6.6,2.3,2.7,1.2,85,10.0,5.0,4.8,0.1,69.4,78.8,32.2,50.6,55.5,2.22,High
313,2025-01-11,Burnout,19,Female,Mechanical,2,4.4,8.2,8.0,4.5,1.6,1.5,91,9.4,5.3,5.6,0.2,57.1,73.0,35.7,39.3,49.2,1.97,High
313,2025-01-12,Burnout,19,Female,Mechanical,2,3.9,8.9,6.9,4.8,0.9,1.3,83,9.3,4.7,4.4,0.2,69.3,81.3,34.7,40.1,58.8,2.35,High
313,2025-01-13,Burnout,19,Female,Mechanical,2,5.1,7.5,7.3,1.8,1.6,0.9,89,10.0,5.2,4.1,0.4,84.2,71.4,33.7,41.3,52.8,2.11,Medium
313,2025-01-14,Burnout,19,Female,Mechanical,2,3.1,8.7,8.7,3.8,2.1,0.7,103,10.0,2.7,3.5,0.2,73.4,74.1,23.3,34.0,43.4,1.74,High
313,2025-01-15,Burnout,19,Female,Mechanical,2,4.4,7.2,8.4,2.6,3.2,1.5,70,8.1,4.9,6.2,0.4,69.9,86.5,33.9,29.1,57.6,2.3,High
313,2025-01-16,Burnout,19,Female,Mechanical,2,5.4,8.2,5.0,2.7,0.5,0.6,109,8.6,5.7,2.9,0.1,70.8,68.0,40.8,33.8,64.0,2.56,Medium
313,2025-01-17,Burnout,19,Female,Mechanical,2,5.7,9.6,6.7,3.8,3.7,1.0,100,8.1,5.8,3.3,0.4,68.3,71.2,47.2,59.1,70.5,2.82,Medium
313,2025-01-18,Burnout,19,Female,Mechanical,2,4.1,7.8,6.1,2.5,3.0,0.7,75,8.2,4.1,2.2,0.2,65.2,65.5,31.5,37.0,50.6,2.02,High
313,2025-01-19,Burnout,19,Female,Mechanical,2,4.9,6.4,8.3,3.7,2.8,1.0,86,9.8,6.9,5.0,0.4,81.7,58.0,37.1,32.7,53.9,2.16,High
313,2025-01-20,Burnout,19,Female,Mechanical,2,5.3,10.3,6.9,2.5,1.1,0.2,51,8.9,5.7,4.5,0.3,65.3,85.2,46.5,44.7,61.7,2.47,Medium
313,2025-01-21,Burnout,19,Female,Mechanical,2,6.1,5.2,7.4,2.9,1.8,1.3,74,8.2,5.8,4.9,0.1,84.6,87.0,34.5,30.8,48.8,1.95,Medium
313,2025-01-22,Burnout,19,Female,Mechanical,2,4.1,9.1,6.9,1.3,2.3,0.9,92,9.9,5.5,3.4,0.0,77.3,95.5,37.7,30.1,57.2,2.29,High
313,2025-01-23,Burnout,19,Female,Mechanical,2,4.4,7.7,7.0,3.0,1.0,1.4,95,8.6,6.9,4.6,0.7,84.3,81.9,42.6,56.6,73.0,2.92,High
313,2025-01-24,Burnout,19,Female,Mechanical,2,4.7,7.9,7.3,2.9,3.0,1.1,70,9.8,5.6,3.7,0.4,68.2,89.5,35.6,36.8,45.0,1.8,High
313,2025-01-25,Burnout,19,Female,Mechanical,2,5.7,6.6,7.4,4.2,1.3,0.0,82,10.0,3.4,4.2,0.7,80.5,77.4,25.2,30.1,47.2,1.89,Medium
313,2025-01-26,Burnout,19,Female,Mechanical,2,4.9,8.6,6.8,2.1,0.6,0.6,79,10.0,3.3,5.6,0.6,93.5,79.7,28.8,31.6,52.9,2.12,High
313,2025-01-27,Burnout,19,Female,Mechanical,2,4.1,,7.0,2.5,0.8,0.3,58,7.7,4.3,7.5,0.3,86.3,93.7,36.3,42.4,55.3,2.21,Medium
313,2025-01-28,Burnout,19,Female,Mechanical,2,4.4,7.8,6.2,2.7,0.3,0.6,73,8.7,6.1,3.5,0.1,87.8,79.1,39.0,51.7,67.0,2.68,High
313,2025-01-29,Burnout,19,Female,Mechanical,2,3.7,10.5,7.6,4.5,2.3,1.7,45,8.7,5.8,3.3,0.6,90.0,57.6,44.6,35.7,64.4,2.58,High
313,2025-01-30,Burnout,19,Female,Mechanical,2,4.6,8.5,7.6,2.3,1.9,0.8,92,8.9,5.4,3.9,0.5,77.0,66.5,38.4,37.7,63.1,2.52,High
314,2025-01-01,Inconsistent,25,Male,Computer Science,1,4.0,3.4,10.4,2.0,0.5,0.7,64,7.5,5.6,6.4,1.0,60.8,70.0,25.6,38.0,45.2,1.81,Medium
314,2025-01-02,Inconsistent,25,Male,Computer Science,1,4.9,8.5,5.7,1.4,2.5,1.3,56,6.2,7.3,4.9,1.1,63.7,70.6,52.0,41.7,66.7,2.67,Medium
314,2025-01-03,Inconsistent,25,Male,Computer Science,1,4.5,3.7,5.6,2.9,1.0,0.6,87,8.4,4.0,1.7,0.3,62.0,90.3,19.5,21.0,32.0,1.28,High
314,2025-01-04,Inconsistent,25,Male,Computer Science,1,3.7,2.9,5.7,3.9,5.8,1.0,89,9.3,2.9,3.7,1.2,56.4,54.1,9.0,0.0,8.4,0.33,High
314,2025-01-05,Inconsistent,25,Male,Computer Science,1,2.0,3.5,6.6,3.3,4.3,0.5,70,6.5,3.4,7.2,1.6,47.4,57.8,15.0,14.4,17.8,0.71,Medium
314,2025-01-06,Inconsistent,25,Male,Computer Science,1,8.3,5.2,7.8,1.9,3.3,1.1,130,4.4,1.7,4.0,0.5,50.9,55.2,30.3,26.4,37.8,1.51,Low
314,2025-01-07,Inconsistent,25,Male,Computer Science,1,6.3,1.6,4.9,6.8,0.8,4.5,92,6.9,8.4,6.3,0.1,41.7,82.0,37.5,34.0,46.6,1.87,Medium
314,2025-01-08,Inconsistent,25,Male,Computer Science,1,5.4,5.0,13.7,6.3,0.0,4.0,110,6.0,5.3,5.5,0.5,87.2,40.0,35.2,58.4,60.5,2.42,Low
314,2025-01-09,Inconsistent,25,Male,Computer Science,1,6.0,4.0,3.4,2.6,1.3,2.2,81,4.5,3.3,4.5,0.4,64.8,40.0,28.2,23.6,41.8,1.67,Low
314,2025-01-10,Inconsistent,25,Male,Computer Science,1,9.1,1.8,5.8,6.5,1.6,1.5,89,1.0,3.8,5.9,0.2,96.2,56.6,36.7,39.7,58.0,2.32,Low
314,2025-01-11,Inconsistent,25,Male,Computer Science,1,6.7,8.4,8.3,5.3,3.9,4.2,109,6.9,3.5,7.0,0.8,100.0,59.1,38.8,53.8,70.4,2.82,Medium
314,2025-01-12,Inconsistent,25,Male,Computer Science,1,3.7,6.7,10.9,2.6,1.0,1.9,62,6.6,5.0,5.1,0.0,67.7,77.6,34.2,41.5,53.2,2.13,Medium
314,2025-01-13,Inconsistent,25,Male,Computer Science,1,7.6,7.9,4.1,0.9,0.5,0.1,61,3.2,3.1,4.4,0.6,99.3,40.0,45.0,63.0,71.2,2.85,Low
314,2025-01-14,Inconsistent,25,Male,Computer Science,1,4.4,3.6,9.3,3.1,0.2,4.0,101,4.5,5.9,4.1,0.8,71.2,77.6,34.0,24.1,48.1,1.92,Low
314,2025-01-15,Inconsistent,25,Male,Computer Science,1,2.7,4.3,7.5,3.4,2.3,1.4,58,9.6,2.8,2.6,0.2,74.3,66.7,10.2,13.8,23.4,0.94,High
314,2025-01-16,Inconsistent,25,Male,Computer Science,1,2.5,4.6,7.6,7.3,3.0,2.9,72,7.1,7.1,2.8,0.9,71.0,65.3,33.1,44.3,58.2,2.33,Medium
314,2025-01-17,Inconsistent,25,Male,Computer Science,1,7.0,1.7,6.5,3.1,2.1,3.5,136,6.5,2.4,1.3,0.3,94.0,40.6,15.7,16.4,28.7,1.15,Medium
314,2025-01-18,Inconsistent,25,Male,Computer Science,1,5.0,3.5,5.3,2.9,4.2,2.4,121,4.1,8.9,7.9,0.4,80.9,70.0,47.8,73.2,78.8,3.15,Low
314,2025-01-19,Inconsistent,25,Male,Computer Science,1,3.9,7.9,4.7,6.8,2.1,2.6,62,4.3,1.8,5.7,0.9,70.2,40.0,30.1,25.1,45.1,1.81,Low
314,2025-01-20,Inconsistent,25,Male,Computer Science,1,9.0,6.2,8.5,5.6,1.4,0.0,69,5.0,5.8,5.2,1.0,67.5,75.7,49.9,62.7,73.3,2.93,Low
314,2025-01-21,Inconsistent,25,Male,Computer Science,1,8.3,1.4,10.4,2.9,3.1,3.9,70,1.3,2.2,3.8,0.6,61.9,46.2,27.0,24.8,42.0,1.68,Low
314,2025-01-22,Inconsistent,25,Male,Computer Science,1,9.4,3.0,8.4,7.1,0.8,1.6,102,3.6,2.2,1.7,0.1,54.0,98.9,29.5,30.8,47.8,1.91,Low
314,2025-01-23,Inconsistent,25,Male,Computer Science,1,8.5,3.3,8.0,4.4,0.0,3.4,146,7.5,2.3,3.7,1.4,91.4,60.7,21.1,23.7,34.4,1.38,Medium
314,2025-01-24,Inconsistent,25,Male,Computer Science,1,2.6,1.9,1.7,1.0,2.2,2.3,100,6.0,2.6,7.9,0.3,76.7,58.4,9.1,31.7,33.5,1.34,Low
314,2025-01-25,Inconsistent,25,Male,Computer Science,1,5.3,4.2,11.1,6.2,3.1,0.2,85,6.2,7.0,6.2,1.0,71.7,66.7,39.1,25.2,49.4,1.98,Medium
314,2025-01-26,Inconsistent,25,Male,Computer Science,1,3.1,2.4,12.7,3.9,3.7,1.3,134,3.6,7.1,1.7,0.0,63.3,45.5,34.7,35.7,46.1,1.84,Low
314,2025-01-27,Inconsistent,25,Male,Computer Science,1,6.6,4.8,5.7,0.0,0.3,1.2,98,6.6,1.8,1.0,0.6,87.9,71.9,21.7,38.2,41.8,1.67,Medium
314,2025-01-28,Inconsistent,25,Male,Computer Science,1,4.2,2.8,10.4,0.8,3.3,4.5,69,5.6,2.4,2.4,1.2,80.8,55.7,15.3,12.1,30.3,1.21,Low
314,2025-01-29,Inconsistent,25,Male,Computer Science,1,6.8,4.1,10.1,0.9,1.0,1.8,67,5.7,7.0,4.1,0.8,75.0,64.9,42.5,53.6,59.4,2.37,Low
314,2025-01-30,Inconsistent,25,Male,Computer Science,1,7.2,7.2,3.6,5.7,4.9,0.5,86,5.6,3.8,5.3,0.6,76.0,65.2,40.1,48.9,75.1,3.01,Low
315,2025-01-01,Distracted,25,Female,Computer Science,2,8.9,3.0,10.2,7.5,3.7,3.6,116,5.0,2.5,5.1,0.9,46.5,61.6,26.8,21.0,36.0,1.44,Low
315,2025-01-02,Distracted,25,Female,Computer Science,2,4.3,2.5,9.5,7.2,1.4,1.1,136,5.2,3.1,7.9,0.5,61.6,43.2,18.1,11.0,24.7,0.99,Low
315,2025-01-03,Distracted,25,Female,Computer Science,2,7.0,1.8,7.4,5.5,2.7,2.7,99,6.6,3.6,5.1,0.6,50.3,65.9,20.7,25.9,23.5,0.94,Medium
315,2025-01-04,Distracted,25,Female,Computer Science,2,5.5,2.0,12.5,3.7,2.0,3.6,123,7.7,4.6,6.0,0.2,79.3,46.0,20.1,26.3,33.4,1.34,Medium
315,2025-01-05,Distracted,25,Female,Computer Science,2,5.8,2.8,9.1,4.0,3.2,3.0,114,5.6,3.6,7.5,0.2,74.7,65.6,23.3,27.9,42.9,1.72,Low
315,2025-01-06,Distracted,25,Female,Computer Science,2,6.0,2.9,12.4,4.2,4.0,3.5,132,5.4,1.0,4.5,1.1,67.2,67.4,13.8,0.5,25.6,1.02,Low
315,2025-01-07,Distracted,25,Female,Computer Science,2,6.6,1.8,11.1,3.0,3.7,4.8,94,6.7,2.7,5.9,0.7,82.8,67.6,16.3,19.5,22.1,0.88,Medium
315,2025-01-08,Distracted,25,Female,Computer Science,2,4.7,1.1,6.9,7.8,2.3,2.4,101,6.8,2.6,4.6,0.7,92.8,73.8,9.5,10.8,25.8,1.03,Medium
315,2025-01-09,Distracted,25,Female,Computer Science,2,5.5,2.8,8.4,7.0,3.6,3.5,145,4.7,3.7,5.5,0.2,69.9,52.9,24.5,21.4,35.0,1.4,Low
315,2025-01-10,Distracted,25,Female,Computer Science,2,4.0,3.9,9.9,6.4,2.9,1.1,60,7.2,3.1,5.2,0.2,89.7,50.9,17.8,27.2,37.6,1.51,Medium
315,2025-01-11,Distracted,25,Female,Computer Science,2,5.9,4.5,8.9,6.4,1.7,3.9,126,4.5,3.0,6.2,0.3,50.6,57.0,28.4,35.2,45.5,1.82,Low
315,2025-01-12,Distracted,25,Female,Computer Science,2,,3.1,8.7,4.4,5.3,2.8,131,4.4,4.6,5.9,0.2,47.7,40.0,29.6,21.8,43.9,1.76,Low
315,2025-01-13,Distracted,25,Female,Computer Science,2,7.2,2.6,9.4,3.6,3.2,1.8,157,6.2,2.5,8.1,0.5,54.3,56.4,19.9,3.3,27.9,1.11,Medium
315,2025-01-14,Distracted,25,Female,Computer Science,2,6.6,0.3,12.9,6.0,1.8,3.1,134,6.6,1.9,7.5,0.6,83.9,49.1,8.7,0.0,9.5,0.38,Medium
315,2025-01-15,Distracted,25,Female,Computer Science,2,6.1,1.8,11.5,3.7,2.4,3.3,128,6.7,1.2,6.0,0.6,78.5,71.9,9.0,13.0,18.7,0.75,Medium
315,2025-01-16,Distracted,25,Female,Computer Science,2,6.2,4.0,11.2,5.7,2.2,3.1,109,5.4,2.6,6.6,0.4,72.1,54.5,24.0,28.9,40.5,1.62,Low
315,2025-01-17,Distracted,25,Female,Computer Science,2,5.7,2.6,12.7,4.1,3.6,3.9,117,6.7,2.2,6.8,0.7,70.2,77.9,14.4,12.4,32.1,1.28,Medium
315,2025-01-18,Distracted,25,Female,Computer Science,2,5.5,2.8,6.6,5.4,2.6,2.5,115,4.9,3.1,5.9,0.8,58.4,76.7,22.1,16.8,38.2,1.53,Low
315,2025-01-19,Distracted,25,Female,Computer Science,2,5.5,0.0,10.4,3.8,2.9,4.2,118,5.2,4.2,5.1,0.8,67.6,58.7,17.3,27.6,20.4,0.82,Low
315,2025-01-20,Distracted,25,Female,Computer Science,2,7.9,1.3,11.5,4.8,2.3,1.7,106,6.9,3.8,6.7,0.5,73.4,40.0,21.1,18.6,35.6,1.42,Medium
315,2025-01-21,Distracted,25,Female,Computer Science,2,8.0,2.8,12.8,3.0,2.5,0.9,104,5.3,4.1,6.3,0.9,83.8,77.7,30.3,21.0,39.7,1.59,Low
315,2025-01-22,Distracted,25,Female,Computer Science,2,4.3,1.5,6.2,4.3,3.8,5.4,114,6.1,4.0,7.9,0.3,76.7,66.1,16.8,26.9,35.1,1.41,Medium
315,2025-01-23,Distracted,25,Female,Computer Science,2,5.5,1.1,9.9,3.8,4.1,1.7,137,7.6,2.2,6.5,0.0,57.3,53.9,7.8,11.7,10.0,0.4,Medium
315,2025-01-24,Distracted,25,Female,Computer Science,2,5.7,2.2,5.0,8.5,2.2,4.5,91,7.9,2.5,5.2,0.0,65.8,60.1,12.1,15.6,27.2,1.09,Medium
315,2025-01-25,Distracted,25,Female,Computer Science,2,6.7,2.8,10.6,4.3,4.2,2.8,132,5.5,2.6,5.1,0.5,75.2,40.0,21.3,47.2,46.7,1.87,Low
315,2025-01-26,Distracted,25,Female,Computer Science,2,6.4,2.4,8.1,3.1,2.1,3.7,80,5.5,4.3,6.0,0.2,58.4,40.0,26.2,25.8,32.4,1.3,Low
315,2025-01-27,Distracted,25,Female,Computer Science,2,6.0,1.9,12.4,4.5,4.0,4.2,89,5.1,2.3,8.0,0.8,77.1,54.1,16.6,8.3,24.6,0.98,Low
315,2025-01-28,Distracted,25,Female,Computer Science,2,6.4,3.7,9.4,7.1,2.8,2.0,78,6.6,1.0,7.4,0.8,59.8,68.4,14.8,22.5,33.9,1.36,Medium
315,2025-01-29,Distracted,25,Female,Computer Science,2,6.9,3.8,9.1,6.1,4.8,2.2,145,7.1,4.1,7.0,1.9,54.0,65.3,27.2,27.0,33.3,1.33,Medium
315,2025-01-30,Distracted,25,Female,Computer Science,2,4.0,,13.0,5.6,1.4,2.6,104,5.9,3.6,5.1,0.5,45.8,59.6,20.5,5.6,25.1,1.01,Low
316,2025-01-01,High Performer,19,Male,Electronics,3,7.0,6.5,6.4,3.1,1.8,0.7,56,4.3,9.0,8.3,2.6,97.2,97.6,60.8,44.7,78.4,3.14,Low
316,2025-01-02,High Performer,19,Male,Electronics,3,7.4,7.2,3.3,1.7,1.1,0.9,38,5.3,5.7,7.7,1.4,85.8,98.9,48.7,57.9,83.0,3.32,Low
316,2025-01-03,High Performer,19,Male,Electronics,3,8.1,6.9,3.8,1.7,1.3,1.0,36,4.0,9.9,9.0,1.6,87.3,100.0,68.7,68.2,96.4,3.86,Low
316,2025-01-04,High Performer,19,Male,Electronics,3,7.8,4.8,4.6,3.3,2.0,0.0,38,3.4,8.2,8.1,0.7,99.3,100.0,55.9,74.2,86.2,3.45,Low
316,2025-01-05,High Performer,19,Male,Electronics,3,8.1,5.9,3.9,3.2,0.8,0.2,41,5.8,7.9,7.5,1.2,98.6,96.5,54.1,63.4,82.5,3.3,Low
316,2025-01-06,High Performer,19,Male,Electronics,3,7.4,5.9,3.8,0.8,0.7,1.3,57,3.8,8.7,6.7,1.3,98.1,94.2,59.8,65.2,85.5,3.42,Low
316,2025-01-07,High Performer,19,Male,Electronics,3,7.9,5.6,4.9,1.7,2.0,2.1,55,5.0,8.1,7.1,1.1,99.8,96.5,55.2,60.5,84.2,3.37,Low
316,2025-01-08,High Performer,19,Male,Electronics,3,7.4,6.0,4.5,0.6,1.4,1.6,37,3.6,9.3,8.1,1.4,97.1,96.3,62.6,51.3,85.7,3.43,Low
316,2025-01-09,High Performer,19,Male,Electronics,3,6.9,5.3,3.7,1.9,2.3,1.3,55,3.1,7.4,7.2,0.2,92.0,92.0,53.1,41.2,77.5,3.1,Low
316,2025-01-10,High Performer,19,Male,Electronics,3,7.0,3.6,2.9,0.9,1.4,2.1,26,1.9,6.3,6.9,1.5,97.1,99.8,46.3,40.6,70.9,2.83,Low
316,2025-01-11,High Performer,19,Male,Electronics,3,6.4,5.5,3.7,1.8,1.7,1.3,42,4.5,7.6,6.9,1.1,85.5,95.5,50.6,49.9,66.7,2.67,Low
316,2025-01-12,High Performer,19,Male,Electronics,3,7.1,6.2,4.0,2.3,0.5,1.6,33,4.3,6.8,8.2,1.1,86.0,96.5,51.5,43.2,78.1,3.13,Low
316,2025-01-13,High Performer,19,Male,Electronics,3,8.2,6.5,4.1,1.9,1.2,0.8,37,3.5,7.9,8.3,1.1,86.1,94.9,60.7,71.3,91.7,3.67,Low
316,2025-01-14,High Performer,19,Male,Electronics,3,7.7,6.0,5.0,1.0,0.8,0.8,43,4.4,7.6,8.7,0.9,95.1,98.7,54.8,50.7,76.4,3.05,Low
316,2025-01-15,High Performer,19,Male,Electronics,3,6.6,5.0,4.4,2.7,1.5,0.0,51,4.1,8.3,,1.1,94.4,94.8,53.2,57.8,79.5,3.18,Low
316,2025-01-16,High Performer,19,Male,Electronics,3,8.3,6.1,5.3,2.1,2.5,1.4,28,3.5,6.3,8.1,1.6,99.1,96.6,53.0,73.1,85.2,3.41,Low
316,2025-01-17,High Performer,19,Male,Electronics,3,7.6,6.1,5.7,2.6,1.3,0.5,34,2.8,9.0,10.0,2.2,98.3,93.8,63.7,61.7,95.3,3.81,Low
316,2025-01-18,High Performer,19,Male,Electronics,3,5.7,6.7,4.8,1.0,1.8,0.9,48,3.9,7.8,9.8,1.0,95.1,96.2,54.8,63.4,85.0,3.4,Low
316,2025-01-19,High Performer,19,Male,Electronics,3,9.5,5.8,3.5,2.2,1.4,1.0,52,2.6,7.5,6.7,0.3,88.4,93.6,61.2,51.2,80.5,3.22,Low
316,2025-01-20,High Performer,19,Male,Electronics,3,7.0,4.3,5.2,2.6,1.8,1.1,32,4.3,8.0,9.3,0.4,93.4,97.9,50.3,56.8,76.1,3.05,Low
316,2025-01-21,High Performer,19,Male,Electronics,3,8.0,5.0,5.3,2.9,1.4,0.5,27,3.9,9.2,7.9,1.8,96.7,96.4,59.8,72.3,85.8,3.43,Low
316,2025-01-22,High Performer,19,Male,Electronics,3,6.4,7.2,4.1,1.4,1.1,0.8,51,4.0,8.9,8.5,1.1,86.5,93.8,61.9,72.0,90.6,3.62,Low
316,2025-01-23,High Performer,19,Male,Electronics,3,8.4,6.2,1.5,1.3,1.0,1.3,32,4.7,9.3,9.1,1.7,93.0,93.1,63.1,45.3,84.7,3.39,Low
316,2025-01-24,High Performer,19,Male,Electronics,3,7.9,,2.9,2.2,1.4,0.7,41,1.3,9.3,9.1,2.1,92.3,98.0,62.0,61.6,78.0,3.12,Low
316,2025-01-25,High Performer,19,Male,Electronics,3,6.3,5.6,4.0,3.7,2.0,1.7,44,5.5,8.0,7.4,1.4,99.1,100.0,50.3,53.2,82.2,3.29,Low
316,2025-01-26,High Performer,19,Male,Electronics,3,8.0,5.2,4.4,2.5,0.2,1.5,59,3.0,9.0,8.4,1.1,91.9,95.7,61.9,54.2,85.3,3.41,Low
316,2025-01-27,High Performer,19,Male,Electronics,3,8.2,3.4,3.9,2.1,1.2,0.3,33,3.1,8.6,6.5,1.4,85.0,91.1,54.6,60.9,76.4,3.05,Low
316,2025-01-28,High Performer,19,Male,Electronics,3,7.8,4.8,5.8,3.8,1.2,0.0,30,4.4,9.0,5.5,1.7,94.3,90.2,57.1,60.8,83.4,3.33,Low
316,2025-01-29,High Performer,19,Male,Electronics,3,7.4,2.4,3.4,1.3,0.7,0.7,55,4.1,8.8,9.5,1.3,97.1,99.7,48.7,52.2,57.6,2.3,Low
316,2025-01-30,High Performer,19,Male,Electronics,3,8.7,5.8,3.3,2.9,2.5,2.4,40,4.1,7.9,7.1,1.5,95.1,95.1,58.3,67.1,86.9,3.48,Low
317,2025-01-01,High Performer,24,Male,Computer Science,1,7.6,5.6,5.4,1.9,2.0,1.3,61,5.6,8.9,8.9,1.6,98.9,91.0,56.5,56.9,75.3,3.01,Low
317,2025-01-02,High Performer,24,Male,Computer Science,1,8.9,4.7,5.1,2.1,1.2,1.5,55,4.5,9.1,7.8,1.3,90.9,83.8,59.2,47.8,77.1,3.09,Low
317,2025-01-03,High Performer,24,Male,Computer Science,1,7.9,6.2,4.8,2.0,1.2,0.6,32,3.2,7.1,7.1,1.5,91.8,92.2,56.6,58.5,87.0,3.48,Low
317,2025-01-04,High Performer,24,Male,Computer Science,1,7.8,5.7,4.5,1.6,1.4,1.5,49,3.6,6.6,8.2,1.4,90.7,93.1,51.9,65.4,83.8,3.35,Low
317,2025-01-05,High Performer,24,Male,Computer Science,1,8.1,5.2,3.0,1.5,0.8,1.0,31,2.2,9.3,8.5,1.0,94.3,100.0,64.3,64.7,95.3,3.81,Low
317,2025-01-06,High Performer,24,Male,Computer Science,1,6.5,7.0,5.1,3.1,1.3,0.8,41,5.1,7.4,7.7,0.0,94.6,100.0,53.6,61.1,76.6,3.06,Low
317,2025-01-07,High Performer,24,Male,Computer Science,1,6.5,6.0,1.9,2.6,1.9,1.0,54,2.3,8.2,8.2,0.4,92.5,97.5,59.0,47.3,92.9,3.71,Low
